,url_id,label,isFurniture,label_len
829,95,single cotton rope swing,1,24
830,95,duracord® single rope swing - green,1,35
831,95,duracord® single rope swing - antique brown,1,43
832,95,duracord®single rope swing coastal blue,1,39
833,95,duracord® single rope swing - navy,1,34
834,95,duracord® single rope swing - oatmeal,1,37
835,95,duracord® single rope swing - white,1,35
836,95,duracord® single rope swing - meadow,1,36
837,95,duracord® single rope swing - tan,1,33
838,95,single cushioned swing with swing spring,1,40
839,95,tufted cushioned swing with swing spring,1,40
840,95,single rope swing with swing spring,1,35
841,95,sunbrella cushioned single swing - trusted coast,1,48
842,95,sunbrella cushioned single swing - expand citronelle,1,52
843,95,sunbrella cushioned single swing - cove pebble,1,46
844,95,tufted bella dura cushioned single swing - atoll royalty,1,56
845,95,tufted sunbrella cushioned single swing - trusted coast,1,55
846,95,tufted sunbrella cushioned single swing - cove pebble,1,53
847,95,tufted sunbrella cushioned single swing - principle lagoon,1,58
848,95,tufted sunbrella single swing - luxe indigo,1,43
849,95,tufted sunbrella single swing - adaption apricot,1,48
850,95,tufted sunbrella single swing - cast ash,1,40
851,95,new item!,0,9
852,95,tufted sunbrella single swing - cast slate,1,42
853,95,tufted sunbrella single swing - canvas cocoa,1,44
854,95,tufted sunbrella single swing - resonate atlantis,1,49
855,95,durawood® poly coastal double swing,1,35
856,95,by pawleys island,0,17
857,95,durawood® poly coastal double swing - cedar,1,43
858,95,durawood® poly coastal double swing - white,1,43
859,95,durawood® poly coastal double swing - weatherwood,1,49
860,95,deluxe sunbrella cushion swing - gateway mist,1,45
861,95,deluxe premium sunbrella cushion swing - midori stone,1,53
862,95,deluxe sunbrella cushion swing - gateway indigo,1,47
863,95,deluxe sunbrella cushion swing - cast ash,1,41
864,95,deluxe sunbrella cushion swing - cast slate,1,43
865,95,sunbrella® deluxe cushion swing - spectrum cilantro,1,51
866,95,deluxe sunbrella cushion swing - regency sand,1,45
867,95,deluxe sunbrella cushion swing - cabana classic,1,47
868,95,by hatteras hammocks,0,20
869,95,deluxe sunbrella cushion swing - expand calypso,1,47
870,95,hammocks overview,0,17
871,95,swing stands,0,12
872,95,outdoor cushions,0,16
873,95,single hammocks,0,15
874,95,double hammocks,0,15
875,95,extra wide hammocks,0,19
876,95,stands overview,0,15
877,95,shop all stands,0,15
878,95,hammock stands,0,14
879,95,metal stands,0,12
880,95,wooden stands,0,13
881,95,cotton hammocks,0,15
882,95,polyester hammocks,0,18
883,95,duracord hammocks,0,17
884,95,sunbrella hammocks,0,18
885,95,solution dyed fabric hammocks,0,29
886,95,shop all hammock accessories,0,28
887,95,hammock storage bags,0,20
888,95,hammock pads,0,12
889,95,hanging hardware,0,16
890,95,hammock straps,0,14
891,95,hammock pillows,0,15
892,95,replacement parts,0,17
893,95,shop clearance hammocks,0,23
894,95,outdoor curtains overview,0,25
895,95,shop all outdoor curtains >,0,27
896,95,sunbrella outdoor curtains,0,26
897,95,tempotest outdoor curtains,0,26
898,95,polyester outdoor curtains,0,26
899,95,weathersmart outdoor curtains,0,29
900,95,grommet top outdoor curtains,0,28
901,95,tab top outdoor curtains,0,24
902,95,solid outdoor curtains,0,22
903,95,striped outdoor curtains,0,24
904,95,sheer outdoor curtains,0,22
905,95,"50"" wide outdoor curtains",0,25
906,95,"120"" extra wide outdoor curtains",0,32
907,95,outdoor curtains by color,0,25
908,95,outdoor curtain hardware,0,24
909,95,shop clearance curtains,0,23
910,95,patio furniture overview,0,24
911,95,shop all outdoor seating,0,24
912,95,adirondack chairs,0,17
913,95,wooden adirondack chairs,0,24
914,95,poly lumber adirondack chairs,0,29
915,95,double adirondack chairs,0,24
916,95,adirondack rockers,0,18
917,95,adirondack chairs under $100,0,28
918,95,benches/settees,0,15
919,95,sofas/deep seating,0,18
920,95,loungers,0,8
921,95,outdoor gliders,0,15
922,95,kids outdoor seating,0,20
923,95,pets outdoor seating,0,20
924,95,dining height,0,13
925,95,counter height,0,14
926,95,bar height,0,10
927,95,shop all outdoor tables,0,23
928,95,outdoor dining tables,0,21
929,95,outdoor side & end tables,0,25
930,95,outdoor coffee tables,0,21
931,95,outdoor conversation tables,0,27
932,95,outdoor kids tables,0,19
933,95,dining chair cushions,0,21
934,95,chaise cushions,0,15
935,95,bench cushions,0,14
936,95,chair cushions,0,14
937,95,loveseat cushions,0,17
938,95,adirondack cushions,0,19
939,95,deep seating cushions,0,21
940,95,shop all outdoor cushions,0,25
941,95,shop all patio furniture sets,0,29
942,95,shop all patio furniture accessories,0,36
943,95,footrests,0,9
944,95,patio umbrellas,0,15
945,95,umbrella bases and more,0,23
946,95,adirondack accessories,0,22
947,95,shop clearance furniture,0,24
948,95,outdoor pillows overview,0,24
949,95,shop all outdoor pillows >,0,26
950,95,sunbrella pillows,0,17
951,95,outdoor lumbar pillows,0,22
952,95,solid outdoor pillows,0,21
953,95,striped outdoor pillows,0,23
954,95,patterned outdoor pillows,0,25
955,95,floral outdoor pillows,0,22
956,95,seasonal outdoor pillows,0,24
957,95,beach outdoor pillows,0,21
958,95,novelty outdoor pillows,0,23
959,95,polyester outdoor pillows,0,25
960,95,usa-made outdoor pillows,0,24
961,95,pillows under $20,0,17
962,95,outdoor pillows by color,0,24
963,95,shop outdoor pillow sets,0,24
964,95,shop clearance pillows,0,22
965,95,heating & lighting overview,0,27
966,95,shop all outdoor lighting,0,25
967,95,outdoor table lamps,0,19
968,95,outdoor floor lamps,0,19
969,95,patio torches,0,13
970,95,outdoor specialty lamps,0,23
971,95,decorative outdoor lighting,0,27
972,95,wall & ceiling lighting,0,23
973,95,shop all outdoor heating,0,24
974,95,fire pits,0,9
975,95,fire pit accessories,0,20
976,95,outdoor wall art,0,16
977,95,more ways to shop overview,0,26
978,95,seasonal specials,0,17
979,95,made in the usa,0,15
980,95,shop all brands,0,15
981,95,gifts,0,5
982,95,shop all clearance,0,18
983,95,products,0,8
984,95,add a coupon,0,12
985,95,$20 off orders $199+,0,20
986,95,plus free shipping!,0,19
987,95,$40 off orders $399+,0,20
988,95,hammock type,0,12
989,95,general,0,7
990,95,stands,0,6
991,95,hammock accessories,0,19
992,95,outdoor seating,0,15
993,95,outdoor dining,0,14
994,95,outdoor swings,0,14
995,95,cushions,0,8
996,95,furniture sets,0,14
997,95,accessories,0,11
998,95,outdoor pillows by type,0,23
999,95,outdoor pillows by style,0,24
1000,95,outdoor pillow sets,0,19
1001,95,outdoor heating,0,15
1002,95,specials,0,8
1003,95,shop brands,0,11
1004,95,gifts by dfo,0,12
1005,95,homeproductspatio furnitureswings,0,33
1006,95,patio furniture,0,15
1007,95,type,0,4
1008,95,price range,0,11
1009,95,finish,0,6
1010,95,material,0,8
1011,95,accommodates,0,12
1012,95,brand,0,5
1013,95,made in usa,0,11
1014,95,good better best,0,16
1015,95,folding,0,7
1016,95,commercial use,0,14
1017,95,style,0,5
1018,95,features,0,8
1019,95,porch swings,0,12
1020,95,connect with us!,0,16
1021,95,(252) 295-0404m - f 8:00am - 4:30pm,0,35
1022,95,support,0,7
1023,95,our company,0,11
1024,95,expert advice,0,13
1025,97,shareshare on facebook,0,22
1026,97,tweettweet on twitter,0,21
1027,97,pin itpin on pinterest,0,22
1028,97,ls-16 myr   16 inches in diameter,1,33
